bot_port,stage,frame,p2Xcoord,p2Ycoord,p1Xcoord,p1Ycoord,p2_action,p1_action,p2_action_frame,p1_action_frame,p2_jumps_left,p1_Jumps_Left,p2_stock,p1_stock,p2_percent,p1_percent,p1jsX,p1jsY,p1csX,p1csY,p2jsX,p2jsY,p2csX,p2csY,p1A,p1B,p1X,p1Y,p1Z,p1Ldig,p1Rdig,p1Lan,p1Ran,p2A,p2B,p2X,p2Y,p2Z,p2Ldig,p2Rdig,p2Lan,p2Ran,p1_facing,p1_hitbox_1_size,p1_hitbox_1_status,p1_hitbox_1_x,p1_hitbox_1_y,p1_hitbox_2_size,p1_hitbox_2_status,p1_hitbox_2_x,p1_hitbox_2_y,p1_hitbox_3_size,p1_hitbox_3_status,p1_hitbox_3_x,p1_hitbox_3_y,p1_hitbox_4_size,p1_hitbox_4_status,p1_hitbox_4_x,p1_hitbox_4_y,p1_hitlag,p1_hitstun_frames_left,p1_iasa,p1_invulnerability_left,p1_invulnerable,p1_jumps_left,p1_moonwalkwarning,p1_off_stage,p1_on_ground,p1_prev_action,p1_shield_strength,p1_speed_air_x_self,p1_speed_ground_x_self,p1_speed_x_attack,p1_speed_y_attack,p1_speed_y_self,p2_facing,p2_hitbox_1_size,p2_hitbox_1_status,p2_hitbox_1_x,p2_hitbox_1_y,p2_hitbox_2_size,p2_hitbox_2_status,p2_hitbox_2_x,p2_hitbox_2_y,p2_hitbox_3_size,p2_hitbox_3_status,p2_hitbox_3_x,p2_hitbox_3_y,p2_hitbox_4_size,p2_hitbox_4_status,p2_hitbox_4_x,p2_hitbox_4_y,p2_hitlag,p2_hitstun_frames_left,p2_iasa,p2_invulnerability_left,p2_invulnerable,p2_moonwalkwarning,p2_off_stage,p2_on_ground,p2_prev_action,p2_shield_strength,p2_speed_air_x_self,p2_speed_ground_x_self,p2_speed_x_attack,p2_speed_y_attack,p2_speed_y_self,projectiles
None,BATTLEFIELD,-83,38.79999923706055,36.430320739746094,-38.79999923706055,36.218196868896484,324,324,-1,-1,1,1,4,4,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,1,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,0.0,False,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,0.0,[]
None,BATTLEFIELD,-82,38.79999923706055,36.38789367675781,-38.79999923706055,36.1757698059082,324,324,-1,-1,1,1,4,4,0,0,0.0,0.5,0.5,0.5,0.2874999940395355,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,1,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,0.0,False,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,0.0,[]
None,BATTLEFIELD,-81,38.79999923706055,36.3454704284668,-38.79999923706055,36.13334655761719,324,324,-1,-1,1,1,4,4,0,0,0.0,0.5,0.5,0.5,0.125,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,1,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,0.0,False,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,0.0,[]
None,BATTLEFIELD,-80,38.79999923706055,36.303043365478516,-38.79999923706055,36.090919494628906,324,324,-1,-1,1,1,4,4,0,0,0.0,0.5,0.5,0.5,0.0062499940395355225,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,1,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,0.0,False,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,0.0,[]
None,BATTLEFIELD,-79,38.79999923706055,36.2606201171875,-38.79999923706055,36.04849624633789,324,324,-1,-1,1,1,4,4,0,0,0.0,0.5,0.5,0.5,0.0062499940395355225,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,1,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,0.0,False,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,0.0,[]
None,BATTLEFIELD,-78,38.79999923706055,36.218196868896484,-38.79999923706055,36.006072998046875,324,324,-1,-1,1,1,4,4,0,0,0.0,0.5,0.5,0.5,0.0062499940395355225,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,1,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,0.0,False,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,0.0,[]
None,BATTLEFIELD,-77,38.79999923706055,36.1757698059082,-38.79999923706055,35.963645935058594,324,324,-1,-1,1,1,4,4,0,0,0.0,0.5,0.5,0.5,0.0062499940395355225,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,1,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,0.0,False,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,0.0,[]
None,BATTLEFIELD,-76,38.79999923706055,36.13334655761719,-38.79999923706055,35.92122268676758,324,324,-1,-1,1,1,4,4,0,0,0.0,0.5,0.5,0.5,0.0062499940395355225,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,1,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,0.0,False,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,0.0,[]
None,BATTLEFIELD,-75,38.79999923706055,36.090919494628906,-38.79999923706055,35.8787956237793,324,324,-1,-1,1,1,4,4,0,0,0.0,0.5,0.5,0.5,0.0062499940395355225,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,1,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,0.0,False,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,0.0,[]
None,BATTLEFIELD,-74,38.79999923706055,36.04849624633789,-38.79999923706055,35.83637237548828,324,324,-1,-1,1,1,4,4,0,0,0.0,0.5,0.5,0.5,0.0062499940395355225,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,1,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,0.0,False,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,0.0,[]
None,BATTLEFIELD,-73,38.79999923706055,36.006072998046875,-38.79999923706055,35.793949127197266,324,324,-1,-1,1,1,4,4,0,0,0.0,0.5,0.5,0.5,0.0062499940395355225,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,1,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,0.0,False,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,0.0,[]
None,BATTLEFIELD,-72,38.79999923706055,35.963645935058594,-38.79999923706055,35.751522064208984,324,324,-1,-1,1,1,4,4,0,0,0.0,0.5,0.5,0.5,0.0062499940395355225,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,1,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,0.0,False,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,0.0,[]
None,BATTLEFIELD,-71,38.79999923706055,35.92122268676758,-38.79999923706055,35.70909881591797,324,324,-1,-1,1,1,4,4,0,0,0.0,0.5,0.5,0.5,0.0062499940395355225,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,1,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,0.0,False,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,0.0,[]
None,BATTLEFIELD,-70,38.79999923706055,35.8787956237793,-38.79999923706055,35.66667175292969,324,324,-1,-1,1,1,4,4,0,0,0.0,0.5,0.5,0.5,0.0062499940395355225,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,1,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,0.0,False,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,0.0,[]
None,BATTLEFIELD,-69,38.79999923706055,35.83637237548828,-38.79999923706055,35.62424850463867,324,324,-1,-1,1,1,4,4,0,0,0.0,0.5,0.5,0.5,0.0062499940395355225,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,1,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,0.0,False,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,0.0,[]
None,BATTLEFIELD,-68,38.79999923706055,35.793949127197266,-38.79999923706055,35.581825256347656,324,324,-1,-1,1,1,4,4,0,0,0.0,0.5,0.5,0.5,0.0062499940395355225,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,1,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,0.0,False,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,0.0,[]
None,BATTLEFIELD,-67,38.79999923706055,35.751522064208984,-38.79999923706055,35.539398193359375,324,324,-1,-1,1,1,4,4,0,0,0.0,0.5,0.5,0.5,0.0062499940395355225,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,1,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,0.0,False,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,0.0,[]
None,BATTLEFIELD,-66,38.79999923706055,35.70909881591797,-38.79999923706055,35.49697494506836,324,324,-1,-1,1,1,4,4,0,0,0.0,0.5,0.5,0.5,0.0062499940395355225,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,1,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,0.0,False,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,0.0,[]
None,BATTLEFIELD,-65,38.79999923706055,35.66667175292969,-38.79999923706055,35.45454788208008,324,324,-1,-1,1,1,4,4,0,0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,1,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,0.0,False,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,0.0,[]
None,BATTLEFIELD,-64,38.79999923706055,35.62424850463867,-38.79999923706055,35.41212463378906,324,324,-1,-1,1,1,4,4,0,0,0.0,0.5,0.5,0.5,0.0062499940395355225,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,1,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,0.0,False,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,0.0,[]
None,BATTLEFIELD,-63,38.79999923706055,35.581825256347656,-38.79999923706055,35.36970138549805,324,324,-1,-1,1,1,4,4,0,0,0.0,0.5,0.5,0.5,0.0062499940395355225,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,1,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,0.0,False,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,0.0,[]
None,BATTLEFIELD,-62,38.79999923706055,35.539398193359375,-38.79999923706055,35.327274322509766,324,324,-1,-1,1,1,4,4,0,0,0.0,0.5,0.5,0.5,0.0062499940395355225,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,1,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,0.0,False,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,0.0,[]
None,BATTLEFIELD,-61,38.79999923706055,35.49697494506836,-38.79999923706055,35.28485107421875,324,324,-1,-1,1,1,4,4,0,0,0.0,0.5,0.5,0.5,0.0062499940395355225,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,1,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,0.0,False,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,0.0,[]
None,BATTLEFIELD,-60,38.79999923706055,35.45454788208008,-38.79999923706055,35.24242401123047,324,324,-1,-1,1,1,4,4,0,0,0.0,0.5,0.5,0.5,0.0062499940395355225,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,1,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,0.0,False,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,0.0,[]
None,BATTLEFIELD,-59,38.79999923706055,35.41212463378906,-38.79999923706055,35.072425842285156,324,29,-1,1,1,1,4,4,0,0,0.0,0.5,0.5,0.5,0.0062499940395355225,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,1,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,-0.17000000178813934,False,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,0.0,[]
None,BATTLEFIELD,-58,38.79999923706055,35.36970138549805,-38.79999923706055,34.732425689697266,324,29,-1,2,1,1,4,4,0,0,0.0,0.5,0.5,0.5,0.0062499940395355225,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,1,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,-0.3400000035762787,False,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,0.0,[]
None,BATTLEFIELD,-57,38.79999923706055,35.327274322509766,-38.79999923706055,34.22242736816406,324,29,-1,3,1,1,4,4,0,0,0.0,0.5,0.5,0.5,0.0062499940395355225,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,1,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,-0.5099999904632568,False,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,0.0,[]
None,BATTLEFIELD,-56,38.79999923706055,35.28485107421875,-38.79999923706055,33.54242706298828,324,29,-1,4,1,1,4,4,0,0,0.0,0.5,0.5,0.5,0.0062499940395355225,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,1,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,-0.6800000071525574,False,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,0.0,[]
None,BATTLEFIELD,-55,38.79999923706055,35.24242401123047,-38.79999923706055,32.69242858886719,324,29,-1,5,1,1,4,4,0,0,0.0,0.5,0.5,0.5,0.0062499940395355225,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,1,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,-0.8500000238418579,False,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,0.0,[]
None,BATTLEFIELD,-54,38.79999923706055,35.072425842285156,-38.79999923706055,31.672428131103516,29,29,1,6,1,1,4,4,0,0,0.0,0.5,0.5,0.5,0.0062499940395355225,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,1,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,-1.0199999809265137,False,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,-0.17000000178813934,[]
None,BATTLEFIELD,-53,38.79999923706055,34.732425689697266,-38.79999923706055,30.4824275970459,29,29,2,7,1,1,4,4,0,0,0.0,0.5,0.5,0.5,0.0062499940395355225,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,1,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,-1.1899999380111694,False,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,-0.3400000035762787,[]
None,BATTLEFIELD,-52,38.79999923706055,34.22242736816406,-38.79999923706055,29.122426986694336,29,29,3,8,1,1,4,4,0,0,0.0,0.5,0.5,0.5,0.0062499940395355225,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,1,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,-1.3599998950958252,False,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,-0.5099999904632568,[]
None,BATTLEFIELD,-51,38.79999923706055,33.54242706298828,-38.79999923706055,27.592426300048828,29,29,4,1,1,1,4,4,0,0,0.0,0.5,0.5,0.5,0.0062499940395355225,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,1,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,-1.529999852180481,False,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,-0.6800000071525574,[]
None,BATTLEFIELD,-50,38.79999923706055,32.69242858886719,-38.79999923706055,25.892425537109375,29,29,5,2,1,1,4,4,0,0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,1,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,-1.6999998092651367,False,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,-0.8500000238418579,[]
None,BATTLEFIELD,-49,38.79999923706055,31.672428131103516,-38.79999923706055,24.02242660522461,29,29,6,3,1,1,4,4,0,0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,1,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,-1.8699997663497925,False,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,-1.0199999809265137,[]
None,BATTLEFIELD,-48,38.79999923706055,30.4824275970459,-38.79999923706055,27.20009994506836,29,42,7,1,1,2,4,4,0,0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,2,False,False,True,65535,60.0,0.0,0.0,0.0,0.0,-2.0399997234344482,False,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,-1.1899999380111694,[]
None,BATTLEFIELD,-47,38.79999923706055,29.122426986694336,-38.79999923706055,27.20009994506836,29,42,8,2,1,2,4,4,0,0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,2,False,False,True,65535,60.0,0.0,0.0,0.0,0.0,0.0,False,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,-1.3599998950958252,[]
None,BATTLEFIELD,-46,38.79999923706055,27.592426300048828,-38.79999923706055,27.20009994506836,29,42,1,3,1,2,4,4,0,0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,2,False,False,True,65535,60.0,0.0,0.0,0.0,0.0,0.0,False,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,-1.529999852180481,[]
None,BATTLEFIELD,-45,38.79999923706055,25.892425537109375,-38.79999923706055,27.20009994506836,29,42,2,4,1,2,4,4,0,0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,2,False,False,True,65535,60.0,0.0,0.0,0.0,0.0,0.0,False,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,-1.6999998092651367,[]
None,BATTLEFIELD,-44,38.79999923706055,24.02242660522461,-38.79999923706055,27.20009994506836,29,42,3,5,1,2,4,4,0,0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,2,False,False,True,65535,60.0,0.0,0.0,0.0,0.0,0.0,False,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,False,False,False,65535,60.0,0.0,0.0,0.0,0.0,-1.8699997663497925,[]
None,BATTLEFIELD,-43,38.79999923706055,27.20009994506836,-38.79999923706055,27.20009994506836,42,42,1,6,2,2,4,4,0,0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,2,False,False,True,65535,60.0,0.0,0.0,0.0,0.0,0.0,False,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,False,False,True,65535,60.0,0.0,0.0,0.0,0.0,-2.0399997234344482,[]
None,BATTLEFIELD,-42,38.79999923706055,27.20009994506836,-38.79999923706055,27.20009994506836,42,42,2,7,2,2,4,4,0,0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,2,False,False,True,65535,60.0,0.0,0.0,0.0,0.0,0.0,False,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,False,0,False,0,False,False,False,True,65535,60.0,0.0,0.0,0.0,0.0,0.0,[]
